2024-07-11 08:11:36,892 [Worker-4: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-11 08:11:36,893 [Worker-4: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-11 08:11:36,896 [Worker-4: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\AIDA\java\sts\v3\mobile-users\mobile-users\src\test\resources
2024-07-11 08:14:34,644 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-12.0.9; built: 2024-05-03T13:03:17.262Z; git: efe8023327e67287f9bfd006700e6a71d45b5dd6; jvm 21.0.3+9-LTS
2024-07-11 08:14:34,787 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started oeje8n.ContextHandler$CoreContextHandler@34168a31{/help,/help,b=null,a=AVAILABLE,h=oeje8n.ContextHandler$CoreContextHandler$CoreToNestedHandler@5b9ee0de{STARTED}}
2024-07-11 08:14:34,788 [Start Help Server] INFO  o.e.j.s.DefaultSessionIdManager - Session workerName=node0
2024-07-11 08:14:34,830 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@a3df8c1{HTTP/1.1, (http/1.1)}{127.0.0.1:55107}
2024-07-11 08:14:34,838 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started oejs.Server@7267000d{STARTING}[12.0.9,sto=0] @503084ms
2024-07-11 08:14:51,999 [Worker-4: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-11 08:14:52,005 [Worker-4: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-11 08:14:52,009 [Worker-4: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\AIDA\java\sts\v3\mobile-users\mobile-users\src\test\resources
2024-07-11 08:28:01,039 [Worker-6: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.shopping.ws:mobile-zuul:0.0.1-SNAPSHOT @ C:\Users\AIDA\java\sts\v3\mobile-users\mobile-zuul\pom.xml.
2024-07-11 08:28:01,666 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /mobile-zuul/src/main/java
2024-07-11 08:28:01,666 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /mobile-zuul/src/main/resources
2024-07-11 08:28:01,670 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /mobile-zuul/src/main/resources
2024-07-11 08:28:01,673 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /mobile-zuul/src/test/java
2024-07-11 08:28:01,674 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /mobile-zuul/src/test/resources
2024-07-11 08:28:02,123 [Worker-6: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 1 sec
2024-07-11 08:28:02,125 [Worker-6: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2024-07-11 08:28:02,720 [Worker-6: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.shopping.ws:mobile-zuul:0.0.1-SNAPSHOT @ C:\Users\AIDA\java\sts\v3\mobile-users\mobile-zuul\pom.xml.
2024-07-11 08:28:03,334 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /mobile-zuul/src/main/java
2024-07-11 08:28:03,335 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /mobile-zuul/src/main/resources
2024-07-11 08:28:03,336 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /mobile-zuul/src/main/resources
2024-07-11 08:28:03,336 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /mobile-zuul/src/test/java
2024-07-11 08:28:03,337 [Worker-6: Import Getting Started Content] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /mobile-zuul/src/test/resources
2024-07-11 08:28:03,634 [Worker-6: Import Getting Started Content] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 1.00 sec, update config takes 0.00 sec 
2024-07-11 08:28:04,022 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-11 08:28:04,036 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-11 08:28:04,042 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\AIDA\java\sts\v3\mobile-users\mobile-zuul\src\test\resources
2024-07-11 08:29:00,923 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-11 08:29:00,928 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-11 08:29:00,932 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\AIDA\java\sts\v3\mobile-users\mobile-zuul\src\test\resources
2024-07-11 08:32:34,012 [Worker-18: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.shopping.ws:mobile-zuul:0.0.1-SNAPSHOT @ C:\Users\AIDA\java\sts\v3\mobile-users\mobile-zuul\pom.xml.
2024-07-11 08:34:34,667 [Worker-19: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.shopping.ws:mobile-zuul:0.0.1-SNAPSHOT @ C:\Users\AIDA\java\sts\v3\mobile-users\mobile-zuul\pom.xml.
2024-07-11 08:34:35,158 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-starter-netflix-zuul/2.2.10.RELEASE/spring-cloud-starter-netflix-zuul-2.2.10.RELEASE.pom
2024-07-11 08:34:35,229 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-starter-netflix-zuul/2.2.10.RELEASE/spring-cloud-starter-netflix-zuul-2.2.10.RELEASE.pom
2024-07-11 08:34:35,261 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-starter-netflix/2.2.10.RELEASE/spring-cloud-starter-netflix-2.2.10.RELEASE.pom
2024-07-11 08:34:35,268 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-starter-netflix/2.2.10.RELEASE/spring-cloud-starter-netflix-2.2.10.RELEASE.pom
2024-07-11 08:34:35,295 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix/2.2.10.RELEASE/spring-cloud-netflix-2.2.10.RELEASE.pom
2024-07-11 08:34:35,305 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix/2.2.10.RELEASE/spring-cloud-netflix-2.2.10.RELEASE.pom
2024-07-11 08:34:35,339 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-build/2.3.5.RELEASE/spring-cloud-build-2.3.5.RELEASE.pom
2024-07-11 08:34:35,362 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-build/2.3.5.RELEASE/spring-cloud-build-2.3.5.RELEASE.pom
2024-07-11 08:34:35,388 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-build-dependencies/2.3.5.RELEASE/spring-cloud-build-dependencies-2.3.5.RELEASE.pom
2024-07-11 08:34:35,393 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-build-dependencies/2.3.5.RELEASE/spring-cloud-build-dependencies-2.3.5.RELEASE.pom
2024-07-11 08:34:35,427 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.3.12.RELEASE/spring-boot-dependencies-2.3.12.RELEASE.pom
2024-07-11 08:34:35,455 [Worker-19: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.3.12.RELEASE/spring-boot-dependencies-2.3.12.RELEASE.pom
